chapter,verse,"text"
1,1,"Awor Salomon, yu hòmber di David, a stablesé su mes firme den su reino, i SEÑOR su Dios tabata kuné i a hals'é grandemente."
1,2,"I Salomon a papia ku henter Israel, ku e komandantenan di milnan i di shennan, ku e huesnan i ku tur lider di henter Israel, e kabesnan di e kasnan di e tatanan."
1,3,"E ora ei Salomon, i henter e asamblea huntu kuné, a bai na e lugá haltu ku tabata keda na Gabaon; pasobra e tènt di reunion di Dios tabata ayanan--e tènt ku Moisés, e sirbidó di SEÑOR, a traha den desierto."
1,4,"Sinembargo, David a trese e arka di Dios for di Kiriat-jearim na e lugá ku el a prepará p'é; pasobra el a lanta un tènt p'é na Jerusalèm."
1,5,"Awor e altar di bròns, ku Bezaleel, yu hòmber di Uri, yu hòmber di Hur, a traha, tabata ayanan dilanti di e tabernakel di SEÑOR; i Salomon i e asamblea a bai konsultá kunE."
1,6,"I Salomon a bai ayanan dilanti di SEÑOR na e altar di bròns, ku tabata keda pegá ku e tènt di reunion, i a ofresé mil ofrenda kimá riba djé."
1,7,"E anochi ei Dios a paresé na Salomon i a bis'é: \"Pidi loke bo kier pa Mi dunabo.\""
1,8,"I Salomon a bisa Dios: \"Bo a mustra gran miserikòrdia na mi tata David i a hasimi rei na su lugá."
1,9,"Awor, O SEÑOR Dios, Bo promesa na mi tata David ta kumplí; pasobra Bo a hasimi rei riba un pueblo ku ta mes numeroso ku e stòf di tera."
1,10,"Awor dunami sabiduria i konosementu, pa mi por sali i drenta dilanti di e pueblo aki; pasobra ken por goberná e pueblo grandi aki di Bo?\""
1,11,"I Dios a bisa Salomon: \"Pasobra bo tabatin esaki den bo kurason, i bo no a pidi rikesa, ni tesoro, ni onor, ni bida di esnan ku ta odiabo, ni sikiera bida largu bo no a pidi, ma bo a pidi pa bo mes sabiduria i konosementu, pa bo por goberná Mi pueblo, riba kual Mi a hasibo rei,"
1,12,"sabiduria i konosementu a wòrdu duná na bo. I lo Mi dunabo rikesa, tesoro i onor, manera ningun di e reinan ku tabata promé ku bo tabatin, ni esnan ku lo bin despues di bo.\""
1,13,"Asina Salomon a bai Jerusalèm for di e lugá haltu ku tabata keda na Gabaon, for di e tènt di reunion, i el a reina riba Israel."
1,14,"I Salomon a akumulá garoshi i koredó di kabai. E tabatin mil kuater shen garoshi i diesdos mil koredó di kabai, i el a stashoná nan den e statnan di garoshi i serka rei na Jerusalèm."
1,15,"I rei a hasi plata i oro mes abundante ku piedra na Jerusalèm, i el a hasi palu di seda mes abundante ku palu di sikamor ku ta krese den vaye."
1,16,"Salomon su kabainan tabata wòrdu importá for di Egipto i for di Kue; rei su negoshantenan tabata kumpra nan na Kue na un preis."
1,17,"I nan tabata importá garoshi for di Egipto pa seis shen siklo di plata pa kada un, i kabai pa shent'i sinkuenta pa kada un; i na e mesun manera nan tabata eksportá nan pa tur e reinan di e heteonan i pa e reinan di Siria."
2,1,"Awor Salomon a disidí di traha un kas pa e nòmber di SEÑOR i un palasio real pa su mes."
2,2,"Asina Salomon a nombra setenta mil hòmber pa hiba karga, ochenta mil hòmber pa kap piedra den e serunan i tres mil seis shen pa kontrolá nan."
2,3,"E ora ei Salomon a manda bisa Huram, rei di Tiro: \"Manera bo a hasi pa mi tata David, i a mand'é palu di seda pa e traha un kas pa biba aden, hasi asina pa mi tambe."
2,4,"Mira, mi ta bai traha un kas pa e nòmber di SEÑOR mi Dios, pa dedik'é na djE, pa kima sensia aromátiko Su dilanti, i pa pone e pan di proposishon kontinuamente, i pa ofresé ofrenda kimá mainta i atardi, riba dianan di sabat i riba dianan di luna nobo i riba e dianan di fiestanan stipulá di SEÑOR nos Dios, siendo ku esaki ta wòrdu rekerí pa semper na Israel."
2,5,"\"I e kas ku mi ta bai traha lo ta grandi; pasobra nos Dios ta mas grandi ku tur e diosnan."
