chapter,verse,"text"
1,1,"Loke tabata for di prinsipio, loke nos a tende, loke nos a mira ku nos wowo, loke nos a kontemplá i loke nos man a toka, di e Palabra di Bida--"
1,2,"i e bida a wòrdu manifestá, i nos a mira i ta duna testimonio i ta proklamá na boso e bida etèrno, kual tabata serka e Tata i a wòrdu manifestá na nos--"
1,3,"loke nos a mira i tende nos ta proklamá na boso tambe, pa boso tambe por tin komunion ku nos; i di bèrdat nos komunion ta ku e Tata i ku Su Yu Jesu-Cristo."
1,4,"I e kosnan aki nos ta skirbi, pa nos alegria wòrdu hasí kompleto."
1,5,"I esaki ta e mensahe ku nos a tende di djE i ta anunsiá na boso, ku Dios ta lus i den djE no tin nada-nada di skuridat."
1,6,"Si nos bisa ku nos tin komunion kunE i sinembargo nos ta kana den skuridat, nos ta gaña i no ta praktiká e bèrdat;"
1,7,"ma si nos ta kana den lus meskos ku E mes ta den lus, nos tin komunion ku otro, i e sanger di Jesus, Su Yu, ta limpia nos di tur piká."
1,8,"Si nos bisa ku nos no tin piká, nos ta gaña nos mes, i e bèrdat no ta den nos."
1,9,"Si nos konfesá nos pikánan, E ta fiel i hustu pa pordoná nos nos pikánan i pa limpia nos di tur inhustisia."
1,10,"Si nos bisa ku nos no a hasi piká, nos ta hasiE un gañadó, i Su palabra no ta den nos."
2,1,"Mi yu chikitunan, mi ta skirbi boso e kosnan aki pa boso no hasi piká. I si un hende hasi piká, nos tin un Abogado serka e Tata, Jesu-Cristo, e hustu;"
2,2,"i E mes ta e propisiashon pa nos pikánan, i no pa di nos so, ma tambe pa esnan di henter mundu."
2,3,"I pa medio di esaki nos sa ku nos a konos'E, si nos warda Su mandamentunan."
2,4,"Esun ku bisa: \"Mi konos'E,\" i no ta warda Su mandamentunan, ta un gañadó, i e bèrdat no ta den djé;"
2,5,"ma esun ku warda Su palabra, den djé e amor di Dios a wòrdu perfekshoná bèrdaderamente. Pa medio di esaki nos sa ku nos ta den djE:"
2,6,"esun ku bisa ku e ta permanesé den djE mester kana na mesun manera ku El a kana."
2,7,"Stimánan, no ta un mandamentu nobo mi ta skirbi boso, sino un mandamentu bieu ku boso tabatin for di prinsipio; e mandamentu bieu ta e palabra ku boso a tende."
2,8,"Sinembargo, mi ta skirbi boso un mandamentu nobo, kual ta bèrdadero den djE i den boso, pasobra e skuridat ta pasando, i e lus bèrdadero ta briyando kaba."
2,9,"Esun ku bisa ku e ta den lus i sinembargo ta odia su ruman ta den skuridat te ainda."
2,10,"Esun ku ta stima su ruman ta permanesé den lus i no tin motibu den djé pa trompeká."
