chapter,verse,"text"
1,1,"Awor a sosodé ku despues di Saul su morto, ora David a bolbe di e matansa di e amalekitanan, el a keda dos dia na Siklag."
1,2,"I a sosodé ku riba e di tres dia a bin un hòmber for di e kampamentu di Saul, ku su pañanan gesker i ku tera riba su kabes. I ora ku el a yega serka David, el a tira su kurpa abou ku su kara te na suela."
1,3,"I David a puntr'é: \"Di unda bo ta bin?\" I el a bis'é: \"Mi a skapa for di e kampamentu di Israel.\""
1,4,"I David a bis'é: \"Kon kos a bai? Pa fabor, kontami.\" I el a bisa: \"E pueblo a hui for di bataya, i tambe hopi di e hendenan a kai i a muri; i Saul ku su yu hòmber Jonatan tambe a muri.\""
1,5,"Anto David a bisa e hoben ku a trese e notisia: \"Kon bo sa ku Saul i su yu hòmber Jonatan ta morto?\""
1,6,"I e hoben ku a trese e notisia a bisa: \"Pa kasualidat mi tabata riba Seru Gilboa, i mira, Saul tabata lèn riba su lansa. I mira, e garoshinan i e koredónan di kabai tabata bin nèt su tras."
1,7,"I ora ku el a drai wak, el a mirami i a yamami. I mi a bisa: 'At'ami aki.'"
1,8,"\"I el a puntrami: 'Ken bo ta?' \"I mi a kontest'é: 'Mi ta un amalekita.'"
1,9,"\"Anto el a bisami: 'Pa fabor, para banda di mi i matami, pasobra agonia a garami, komo ku ainda tin bida den mi.'"
1,10,"\"Asina mi a para banda di djé i a mat'é, pasobra mi tabata sa ku e lo no por a biba mas despues ku el a kai. I mi a kohe e korona ku tabata riba su kabes i e armbant ku tabata na su brasa, i mi a trese nan aki pa mi señor.\""
1,11,"E ora ei David a gara su mes pañanan i a sker nan, i tur e hòmbernan ku tabata huntu kuné tambe a hasi meskos."
1,12,"I nan a lamentá i a yora i a yuna te anochi pa Saul i su yu hòmber Jonatan, i pa e pueblo di SEÑOR i pa e kas di Israel, pasobra nan a muri pa medio di spada."
1,13,"I David a puntra e hoben ku a trese e notisia p'é: \"Di unda bo ta?\" I el a kontestá: \"Mi ta yu di un stranhero, un amalekita.\""
1,14,"Anto David a bis'é: \"Di kon bo no tabatin miedu di saka bo man pa destruí SEÑOR Su ungí?\""
1,15,"I David a yama un di e hobennan i a bisa: \"Bai mat'é.\" Asina el a dal é mata."
1,16,"I David a bis'é: \"Bo sanger ta riba bo kabes, pasobra bo mes boka a testifiká kontra bo, ora bo a bisa: 'Mi a mata SEÑOR Su ungí.'\""
1,17,"E ora ei David a kanta e kantika di lamento aki ofer di Saul i su yu hòmber Jonatan,"
1,18,"i el a bisa nan pa siña e yu hòmbernan di Juda e kantika di e bog; mira, e ta pará skirbí den e buki di Jaser."
1,19,"\"Bo bunitesa, O Israel, ta matá riba bo lugánan haltu! Kon e poderosonan a kai!"
1,20,"\"No konta esaki na Gat, no proklamá esaki den e kayanan di Askalon, pa e yu muhénan di e filisteonan no regosihá, pa e yu muhénan di e insirkumsidánan no bula di kontentu."
1,21,"\"O serunan di Gilboa, no laga tin serena ni awaseru riba boso, ni terenonan di ofrenda; pasobra ayanan e eskudo di e poderosonan a wòrdu profaná, e eskudo di Saul no ta wòrdu huntá ku zeta."
1,22,"For di e sanger di e mortonan, for di e vèt di e poderosonan, e bog di Jonatan no a bolbe bèk, i e spada di Saul no a bolbe bashí."
