chapter,verse,"text"
1,1,"Simon Pedro, un sirbidó i apòstel di Jesu-Cristo, Na esnan ku a risibí e mesun fe presioso ku nos pa medio di e hustisia di nos Dios i Salbador Jesu-Cristo."
1,2,"Grasia i pas sea multipliká na boso den e konosementu di Dios i di Jesus nos Señor;"
1,3,"komo ku Su poder divino a duna nos tur kos ku ta pertenesé na bida i santidat, dor di e konosementu bèrdadero di Esun ku a yama nos pa medio di Su mes gloria i ekselensia."
1,4,"Pasobra pa medio di esakinan El a duna nos Su promesanan presioso i maraviyoso, ku pa medio di nan boso por a bira partisipante den e naturalesa divino, ya ku boso a skapa for di e korupshon ku tin den mundu pa kousa di pashon."
1,5,"Awor pa e mesun motibu aki tambe, hasiendo tur diligensia, añadí na boso fe, birtut, i na boso birtut, konosementu;"
1,6,"i na boso konosementu, dominio propio, i na boso dominio propio, pèrseveransia, i na boso pèrseveransia, santidat;"
1,7,"i na boso santidat, kariño fraternal, i na boso kariño fraternal, amor."
1,8,"Pasobra si e kalidatnan aki ta den boso i ta oumentando, nan lo no laga boso keda inútil ni sin fruta den e konosementu bèrdadero di nos Señor Jesu-Cristo."
1,9,"Pasobra esun ku ta falta e kalidatnan aki ta siegu, òf no ta mira leu, i a lubidá e purifikashon di su pikánan di antes."
1,10,"Pesei, rumannan, sea ainda mas diligente pa ta sigur ku ta El a yama i a skohe boso; pasobra tanten ku boso ta praktiká e kosnan aki, boso lo no trompeká nunka;"
1,11,"pasobra di e manera aki e entrada den e reino etèrno di nos Señor i Salbador Jesu-Cristo lo wòrdu proveé abundantemente na boso."
1,12,"Pesei semper lo mi ta kla pa rekòrdá boso e kosnan aki, maske boso sa di nan kaba, i a wòrdu stablesí den e bèrdat ku boso tin awor."
1,13,"I mi ta konsiderá korekto, tanten ku mi ta den e tènt aki, pa animá boso pa medio di spièrtamentu,"
1,14,"sabiendo ku pronto mi tin di kita mi tènt terenal pone un banda, manera nos Señor Jesu-Cristo a hasimi komprendé tambe."
1,15,"Ademas, lo mi hasi tur mi posibel pa, despues di mi morto, boso semper lo por rekòrdá e kosnan aki."
1,16,"Pasobra nos no a sigui fábulanan trahá ku astusia ora nos a hasi konosí na boso e poder i binida di nos Señor Jesu-Cristo, ma nos tabata testigu ku a mira Su mahestat ku nos mes wowo."
1,17,"Pasobra ora ku El a risibí onor i gloria di Dios Tata, un bos manera esaki a wòrdu dirigí na djE dor di e Gloria Mahestuoso: \"Esaki ta Mi Yu stimá, den Kende Mi tin Mi goso\"--"
1,18,"i nos mes a tende e bos aki bin for di shelu, ora nos tabata huntu kunE riba e seru santu."
1,19,"I asina nos tin e palabra profétiko pa mas siguransa, na kual boso ta hasi bon di pone atenshon, komo na un lampi ku ta lusa den un lugá skur, te ora dia habri i e strea di mardugá sali den boso kurason."
1,20,"Ma komprendé esaki promé ku tur kos, ku ningun profesia di Skritura no ta un asunto di interpretashon personal,"
1,21,"pasobra nunka profesia no a wòrdu duná pa medio di e boluntat di hende, ma hòmbernan santu di Dios a papia, inspirá dor di Spiritu Santu."
2,1,"Ma profetanan falsu tambe a lanta meimei di e pueblo, meskos ku lo tin tambe siñadónan falsu meimei di boso, kendenan lo introdusí na skondí herehianan destruktivo, asta nengando e Shon ku a kumpra nan, tresiendo destrukshon repentino riba nan mes."
2,2,"I hopi lo sigui nan sensualidat, i pa nan motibu e kaminda di bèrdat lo wòrdu blasfemá;"
2,3,"i den nan golosidat pa plaka nan lo eksplotá boso ku palabranan di engaño; nan huisio ta reservá pa nan for di hopi tempu kaba, i nan destrukshon no ta na soño."
2,4,"Pasobra si Dios no a spar angelnan ora nan a peka, ma a tira nan den fièrnu i a kondená nan na posnan di skuridat, pa wòrdu reservá pa huisio,"
2,5,"i no a spar e mundu antiguo, ma a preservá Noe, un predikadó di hustisia, huntu ku shete otro persona mas, ora ku El a trese un diluvio riba e mundu di e impionan;"
2,6,"i si El a kondená e statnan Sodoma i Gomora pa destrukshon dor di hasi nan bira shinishi, hasiendo nan un ehèmpel pa esnan ku despues lo a biba den impiedat;"
2,7,"i si El a reskatá Lòt, e hòmber hustu, oprimí pa motibu di e kondukta sensual di hòmbernan malbado,"
2,8,"(pasobra pa motibu di loke el a mira i tende, e hòmber hustu ei, bibando meimei di nan, a sinti su alma hustu tormentá dia aden dia afó ku nan echonan malbado),"
2,9,"anto Señor sa tambe kon pa reskatá e santunan for di tentashon, i kon pa tene e inhustunan bou di kastigu pa e dia di huisio,"
2,10,"i spesialmente esnan ku ta sigui e karni den su deseonan korupto i ta despresiá outoridat. Tribí, kabesura, nan no ta tembla ora nan ta papia malu di mahestatnan angelikal,"
2,11,"mientras ku angelnan, kualnan ta mas grandi den forsa i poder, no ta trese huisio di maldishon kontra nan dilanti di Señor."
2,12,"Ma esakinan, manera bestia ku no por rasoná, nasí komo kriaturanan ku instinto pa wòrdu kapturá i matá, papiando malu di kosnan ku nan no tin konosementu di djé, lo wòrdu destruí tambe den e destrukshon di e kriaturanan ei."
2,13,"Nan lo risibí e pago di inhustisia. Nan ta konsiderá esaki komo plaser pa festehá di dia kla. Nan ta manchanan i defektonan ku ta festehá den nan engañonan, ora nan ta parandiá ku boso,"
2,14,"ku wowo yen di adulterio i ku nunka ta stòp di hasi piká; sedusiendo almanan inkonstante, teniendo un kurason entrená den golosidat, yunan maldishoná."
2,15,"Dor di bandoná e kaminda korekto, nan a dwal i a sigui e kaminda di Balaam, yu hòmber di Beor, kende tabata stima e pago di inhustisia,"
2,16,"ma el a risibí un reprendementu pa su mes transgreshon; pasobra un buriku mudo, papiando ku bos di hende, a frena e profeta su lokura."
2,17,"Esakinan ta fuentenan sin awa, i neblina hibá dor di un tempestat, pa kualnan e skuridat di mas profundo a wòrdu reservá."
2,18,"Pasobra ku palabranan arogante i bano nan ta tenta pa medio di deseonan karnal, pa medio di sensualidat, esnan ku apenas ta skapa di esnan ku ta biba den eror,"
2,19,"i ta primintí nan libertat mientras ku nan mes ta esklabu di korupshon; pasobra dor di loke un hende ta wòrdu vensí, dor di esaki e ta wòrdu esklabisá tambe."
2,20,"Pasobra si despues ku nan a skapa di e kontaminashonnan di mundu pa medio di e konosementu di e Señor i Salbador Jesu-Cristo, nan bolbe wòrdu envolví den nan i wòrdu vensí, e último estado a bira pió pa nan ku esun di promé."
2,21,"Pasobra lo tabata mihó pa nan si nan no a konosé e kaminda di hustisia, ku despues di a konosé esaki, nan bira bai for di e mandamentu santu ku a wòrdu entregá na nan."
2,22,"A sosodé ku nan konforme e proverbio bèrdadero: \"Un kachó ta bolbe na su mes saká,\" i \"Un porko, despues di a wòrdu bañá, ta bolbe bai lora den lodo.\""
3,1,"Awor stimánan, esaki ta e di dos karta ku mi ta skirbi boso, den kual mi ta animá boso mente sinsero pa medio di spièrtamentu,"
3,2,"pa boso keda kòrda e palabranan ku a wòrdu papiá antes pa medio di e profetanan santu i e mandamentu di e Señor i Salbador, papiá pa medio di boso apòstelnan."
3,3,"Sabi esaki promé ku tur kos, ku den e último dianan bofonadónan lo bin ku nan bofon, siguiendo nan mes pashonnan,"
3,4,"i bisando: \"Unda e promesa di Su binida ta? Pasobra desde ku e tatanan a muri, tur kos ta keda meskos ku nan tabata for di prinsipio di kreashon.\""
3,5,"Pasobra di nan mes boluntat nan no kier aseptá e echo aki, ku pa medio di e palabra di Dios e shelunan a eksistí di hopi tempu pasá i e tera a wòrdu formá for di awa i pa medio di awa,"
3,6,"dor di kual e mundu di e tempu ei a wòrdu destruí, siendo inundá ku awa."
3,7,"Ma e shelunan i e tera aktual pa medio di Su palabra ta wòrdu reservá pa kandela, wardá pa e dia di huisio i destrukshon di hendenan impio."
3,8,"Ma no laga di ripará esun echo aki, stimánan, ku pa Señor ún dia ta meskos ku mil aña, i mil aña meskos ku ún dia."
3,9,"Señor no ta tarda ku Su promesa manera algun tin esaki pa tardansa, ma E tin pasenshi pa ku boso, i no kier pa ningun hende bai pèrdí, ma pa tur bin na repentimentu."
3,10,"Ma e dia di Señor lo bin manera un ladron, den kual e shelunan lo pasa bai ku un boroto inmenso, i e elementonan lo wòrdu destruí ku un kalor intenso, i e tera i su obranan lo wòrdu kimá kompletamente."
3,11,"Komo ku tur e kosnan aki lo wòrdu destruí di e manera aki, ki sorto di hende boso mester ta den un kondukta santu i deboto,"
3,12,"sperando i purando e binida di e dia di Dios, pa kual motibu e shelunan lo wòrdu destruí dor di kimamentu, i e elementonan lo dirti di kalor intenso!"
3,13,"Ma segun Su promesa nos ta sperando shelunan nobo i un tera nobo, den kual ta biba hustisia."
3,14,"Pesei, stimánan, komo ku boso ta spera e kosnan aki, sea diligente pa E haña boso den pas, sin mancha i sin kulpa,"
3,15,"i konsiderá e pasenshi di nos Señor komo salbashon, meskos ku nos ruman stimá Pablo tambe, segun e sabiduria ku a wòrdu duná na djé, a skirbi boso,"
3,16,"meskos tambe den tur su kartanan, papiando den nan di e kosnan aki, den kualnan tin algun kosnan ku ta difisil pa komprendé, kualnan esnan ku no a wòrdu siñá i e inkonstantenan ta trose, meskos ku nan ta hasi tambe ku e restu di e Skrituranan, pa nan mes destrukshon."
3,17,"Boso anto, stimánan, sabiendo esaki di antemano, tene kuidou, pa boso no wòrdu lastrá hibá pa medio di e eror di hòmbernan malbado, i boso kai for di boso mes firmesa,"
3,18,"ma krese den e grasia i konosementu di nos Señor i Salbador Jesu-Cristo. Na E sea e gloria, awor i te na e dia di etèrnidat. Amèn."
