chapter,verse,"text"
1,1,"Pablo i Silvano i Timoteo, Na e iglesia di e tesalonisensenan den Dios nos Tata i Señor Jesu-Cristo:"
1,2,"Grasia sea ku boso i pas di Dios Tata i di Señor Jesu-Cristo."
1,3,"Nos mester gradisí Dios semper pa boso, rumannan, manera ta pas pa nos hasi, pasobra boso fe a krese hopi, i e amor di kada un di boso pa otro ta bira mas i mas grandi;"
1,4,"pesei nos mes ta gaba boso den e iglesianan di Dios pa boso pèrseveransia i fe den tur boso pèrsekushonnan i aflikshonnan ku boso ta soportá."
1,5,"Esaki ta un indikashon bon kla di e huisio hustu di Dios, pa boso wòrdu konsiderá digno di e reino di Dios, pa kual di bèrdat boso ta sufri."
1,6,"Pasobra ta hustu dilanti di Dios pa paga ku aflikshon esnan ku ta afligí boso,"
1,7,"i pa duna alivio na boso ku ta wòrdu afligí i na nos tambe ora Señor Jesus wòrdu manifestá for di shelu ku Su angelnan poderoso den kandela tur na flam,"
1,8,"pa duna pago meresí na esnan ku no konosé Dios i na esnan ku no ta obedesé e evangelio di nos Señor Jesus."
1,9,"I esakinan lo paga e kastigu di pèrdishon etèrno, leu for di e presensia di Señor i di e gloria di Su poder,"
1,10,"ora ku E bin pa wòrdu glorifiká den Su santunan riba e dia ei, i pa wòrdu atmirá dor di tur esnan ku a kere--pasobra boso a kere nos testimonio duná na boso."
1,11,"Ku e propósito aki tambe nos ta hasi orashon semper pa boso, ku nos Dios lo konsiderá boso digno di e yamada aki i, ku Su poder, kumpli ku tur deseo pa hasi bon i ku tur obra di fe;"
1,12,"pa e nòmber di nos Señor Jesus wòrdu glorifiká den boso, i boso den djE, segun e grasia di nos Dios i di Señor Jesu-Cristo."
2,1,"Awor nos ta pidi boso, rumannan, ku bista riba e binida di nos Señor Jesu-Cristo, i di nos reunion kunE,"
2,2,"pa boso no wòrdu moví lihé for di boso manera di pensa, ni bira intrankil pa motibu di un spiritu òf un mensahe òf un karta ku supuestamente a bin di nos, ku ta bisa ku e dia di Señor a yega kaba."
2,3,"No laga ni un hende gaña boso di ningun manera, pasobra e dia ei lo no bin promé ku e kaimentu for di fe yega i e hòmber di piká keda manifestá, e yu di pèrdishon,"
2,4,"kende ta oponé i ta halsa su mes riba tur loke ta wòrdu yamá Dios òf opheto di adorashon, asina ku e ta tuma asiento den e tèmpel di Dios, proklamando su mes komo Dios."
2,5,"Boso no ta kòrda ku mientras mi tabata serka boso ainda, mi tabata konta boso e kosnan aki?"
2,6,"I boso sa kiko ta strob'é awor, pa na su tempu e wòrdu manifestá."
2,7,"Pasobra e misterio di inikidat ta obrando kaba; solamente esun ku ta stroba awor lo sigui hasi asina te ora ku e wòrdu kitá for di kaminda."
2,8,"I e ora ei e malbado ei lo wòrdu manifestá, kende Señor lo destruí ku e rosea di Su boka i kaba kuné ku e resplandor di Su binida,"
2,9,"esta, esun kende su binida ta di akuèrdo ku e aktividat di Satanás, ku tur poder i señalnan i maraviyanan falsu,"
2,10,"i ku tur e engaño di inikidat pa esnan ku ta peresé, pasobra nan no a aseptá e amor pa e bèrdat, pa nan por wòrdu salbá."
2,11,"I pa e motibu aki Dios lo manda riba nan un influensia di eror, pa nan kere mentira,"
2,12,"pa nan tur wòrdu huzgá, kendenan no a kere e bèrdat, ma a hiba gustu den maldat."
2,13,"Ma nos mester gradisí Dios semper pa boso, rumannan stimá di Señor, pasobra Dios a skohe boso for di prinsipio pa salbashon pa medio di e obra di santifikashon dor di e Spiritu i fe den e bèrdat."
2,14,"I ta pa esaki El a yama boso pa medio di nos evangelio, pa boso haña e gloria di nos Señor Jesu-Cristo."
2,15,"Asina anto, rumannan, para firme i tene na e tradishonnan ku nos a siña boso, sea pa medio di palabra òf pa medio di nos karta."
2,16,"Awor ku nos Señor Jesu-Cristo mes i Dios nos Tata, Kende a stima nos i a duna nos konsuelo etèrno i bon speransa pa medio di grasia,"
2,17,"konsolá i fortalesé boso kurason den tur bon obra i palabra."
3,1,"Finalmente, rumannan, hasi orashon pa nos, ku e palabra di Señor por plama rápidamente i wòrdu glorifiká, meskos ku serka boso tambe;"
3,2,"i ku nos por wòrdu librá di hendenan pèrvèrso i malbado; pasobra no ta tur tin fe."
3,3,"Ma Señor ta fiel, i E lo fortalesé i warda boso di e malbado."
3,4,"I nos tin konfiansa den Señor tokante di boso, ku boso ta hasiendo i lo sigui hasi loke nos ta ordená."
3,5,"I ku Señor dirigí boso kurason den e amor di Dios i den e firmesa di Cristo."
3,6,"Awor nos ta ordená boso, rumannan, den e nòmber di nos Señor Jesu-Cristo, pa boso alehá boso di tur ruman ku ta hiba un bida desordená i no segun e tradishon ku boso a risibí for di nos."
3,7,"Pasobra boso mes sa di ki manera boso mester sigui nos ehèmpel, pasobra nos no a komportá nos mes na un manera desordená meimei di boso;"
3,8,"tampoko nos no a kome pan di ningun hende sin paga, ma ku trabou i esfuerso nos a traha anochi i di dia, pa nos no ta un karga pa ningun di boso;"
3,9,"no pasobra nos no tin derecho di hasi esaki, ma pa nos pone nos mes komo un modelo pa boso, pa boso sigui nos ehèmpel."
3,10,"Pasobra tambe tempu ku nos tabata serka boso, nos tabatin e kustumber di ordená boso esaki: si un hende no kier traha, no lagu'é kome tampoko."
3,11,"Pasobra nos ta tende ku algun den boso ta hiba un bida desordená, sin hasi ningun trabou, ma ta mete den asunto di otro hende."
3,12,"Awor sorto di hendenan asina nos ta ordená i eksortá den Señor Jesu-Cristo pa traha na un manera trankil i kome nan mes pan."
3,13,"Ma boso, rumannan, no kansa di hasi bon."
3,14,"Ma si algun hende no obedesé nos instrukshon den e karta aki, tuma bon nota di e hende ei i no asosiá kuné, pa e wòrdu brongosá."
3,15,"Tòg, no konsider'é komo enemigu, ma spièrt'é komo ruman."
3,16,"Awor, ku e Señor di pas mes kontinuamente duna boso pas den tur sirkumstansia. Señor sea ku boso tur!"
3,17,"Ami, Pablo, ta skirbi e saludo aki ku mi mes man, i esaki ta e señal den tur karta; asina mi ta skirbi."
3,18,"Grasia di nos Señor Jesu-Cristo sea ku boso tur. Amèn."
