chapter,verse,"text"
1,1,"E ansiano, Na e señora skohí i su yunan, kendenan mi ta stima den bèrdat; i no ami so, ma tambe tur esnan ku konosé e bèrdat,"
1,2,"pa kousa di e bèrdat ku ta permanesé den nos i ku lo ta ku nos pa semper:"
1,3,"Grasia, miserikòrdia i pas lo ta ku nos, di Dios Tata i di Jesu-Cristo, Yu di e Tata, den bèrdat i amor."
1,4,"Mi tabata masha kontentu di haña algun di bo yunan ta kana den bèrdat, meskos ku nos a risibí mandamentu di e Tata pa nos hasi."
1,5,"I awor mi ta pidibo, señora, no komo si fuera ta un mandamentu nobo mi ta skirbibo, sino esun ku nos tabatin for di prinsipio, ku nos mester stima otro."
1,6,"I esaki ta amor, ku nos mester kana segun Su mandamentunan. Esaki ta e mandamentu, meskos ku boso a tende for di prinsipio, ku boso mester kana aden."
1,7,"Pasobra hopi gañadó a sali bai den mundu, esnan ku no ta rekonosé ku Jesu-Cristo a bin den karni. Esaki ta e gañadó i e anti-cristo."
1,8,"Mira bon pa boso mes, pa boso no pèrdè loke nos a alkansá, ma pa boso risibí un rekompensa kompleto."
1,9,"Ken ku bai muchu leu i no ta permanesé den e siñansa di Cristo, no tin Dios; esun ku ta permanesé den e siñansa, esei tin tantu e Tata komo e Yu."
1,10,"Si un hende bin serka boso i no ta trese e siñansa aki, no risibié den boso kas, i no yam'é bonbiní;"
1,11,"pasobra esun ku ta yam'é bonbiní ta partisipá den su obranan malu."
1,12,"Siendo ku mi tin hopi kos di skirbi boso, mi no kier hasi esaki ku papel i enk; ma mi ta spera di bin serka boso i papia kara-kara, pa boso goso sea kompleto."
1,13,"E yunan di bo ruman muhé skohí ta saludábo. Amèn."
