chapter,verse,"text"
1,1,"Pablo, un apòstel di Cristo Jesus pa e boluntat di Dios, i Timoteo nos ruman. Na e iglesia di Dios ku ta na Korinto, huntu ku tur e santunan ku ta den henter Akaya:"
1,2,"Grasia sea ku boso i pas di Dios nos Tata i di Señor Jesu-Cristo."
1,3,"Bendishoná sea e Dios i Tata di nos Señor Jesu-Cristo, e Tata di miserikòrdianan i Dios di tur konsuelo,"
1,4,"Kende ta konsolá nos den tur nos aflikshon, pa asina nos tambe por konsolá esnan ku ta den kualke aflikshon ku e mesun konsuelo ku Dios a konsolá nos kuné."
1,5,"Pasobra meskos ku e sufrimentunan di Cristo ta abundá den nos, asina nos konsuelo tambe ta abundá dor di Cristo."
1,6,"Ma si nos ta wòrdu afligí, ta pa boso konsuelo i salbashon; òf si nos ta wòrdu konsolá, ta pa boso konsuelo, kual ta efektivo pa soportá e mesun sufrimentunan ku nos tambe ta sufri;"
1,7,"i nos speransa pa boso ta firmemente fundá, sabiendo ku meskos ku boso tin parti den nos sufrimentunan, boso tin parti tambe den nos konsuelo."
1,8,"Pasobra, rumannan, nos no kier pa boso keda sin sa di nos aflikshon ku a bin riba nos na Asia, ku nos tabatin un karga masha pisá mes, mas ku nos por a soportá, asina ku asta nos tabata desesperá di nos bida;"
1,9,"sí, nos tabatin e sentensia di morto den nos mes, pa nos no konfia den nos mes, sino den Dios, Kende ta lanta e mortonan,"
1,10,"Kende a libra nos di un peliger di morto asina grandi, i lo libra nos, Esun den Kende nos a pone nos speransa. I E lo sigui libra nos,"
1,11,"mientras ku boso tambe ta yuda nos ku boso orashonnan, pa hopi hende por duna gradisimentu pa nos, pa e bendishon duná na nos pa medio di e orashonnan di hopi hende."
1,12,"Pasobra nos gloria ta esaki, e testimonio di nos konsenshi, ku den santidat i sinseridat di Dios, no den e sabiduria di hende, sino den e grasia di Dios, nos a komportá nos mes den mundu, i spesialmente pa ku boso."
1,13,"Pasobra nos no ta skirbi boso nada otro sino loke boso ta lesa i komprendé, i mi ta spera ku boso lo komprendé te na fin,"
1,14,"meskos ku boso tambe a komprendé nos pa un parti, ku nos ta boso motibu pa gloria, meskos ku boso tambe ta di nos, den e dia di nos Señor Jesus."
1,15,"I den e konfiansa aki mi tabatin intenshon di bin serka boso promé, pa un biaha mas boso risibí un bendishon,"
1,16,"esta, pa mi pasa via boso bai Masedonia, i bolbe pasa serka boso ora mi bin for di Masedonia, i pa boso yudami riba mi biahe pa Judea."
1,17,"Pesei, ora mi a plania esaki, ta ariba-ariba mi a hasié anto? Of loke mi plania, ta segun karni mi ta plania, ku na e mesun momento mi ta bisa: sí, sí, i nò, nò?"
1,18,"Ma meskos ku Dios ta fiel, nos palabra na boso no ta sí i nò."
1,19,"Pasobra e Yu di Dios, Cristo Jesus, Kende a wòrdu prediká meimei di boso dor di nos--dor di mi, Silvano i Timoteo--no tabata sí i nò, sino sí den djE."
1,20,"Pasobra tur e promesanan di Dios den djE ta sí, i den djE ta Amèn, pa e gloria di Dios dor di nos."
1,21,"Awor Esun ku ta stablesé nos huntu ku boso den Cristo i a ungi nos ta Dios,"
1,22,"Kende tambe a seya nos i a duna nos e Spiritu den nos kurason komo garantia."
1,23,"Ma mi ta yama Dios komo testigu di mi alma, ku pa spar boso mi no a bin Korinto mas."
1,24,"No ku nos tin dominio riba boso fe, ma nos ta trahadó huntu ku boso pa boso goso; pasobra den boso fe boso ta para firme."
2,1,"Ma mi a determiná esaki pa mi mes bon, ku lo mi no bin serka boso den tristesa atrobe."
2,2,"Pasobra si mi hasi boso tristu, ken anto lo hasimi kontentu sino esun ku mi a hasi tristu?"
2,3,"I esaki ta presisamente loke mi a skirbi boso, pa ora mi yega mi no haña tristesa for di esnan ku mester a hasimi regosihá, teniendo konfiansa den boso tur, ku mi goso lo tabata e goso di boso tur."
2,4,"Pasobra for di den hopi aflikshon i angustia di kurason mi a skirbi boso ku hopi lágrima; no pa hasi boso bira tristu, ma pa boso por sa di e amor ku mi tin spesialmente pa boso."
2,5,"Ma si un hende a kousa tristesa, e no a kousa tristesa na ami, ma den sierto sentido--pa mi no eksagerá--na boso tur."
2,6,"Pa un hende asina e kastigu aki ku el a haña di e mayoria ta sufisiente,"
2,7,"asina ku, alkontrario, mas bien boso mester pordon'é i konsol'é, pa di un òf otro manera un hende asina no keda desesperá dor di demasiado tristesa."
2,8,"Pesei mi ta roga boso pa konfirmá boso amor p'é."
2,9,"Pasobra ta ku e propósito aki tambe mi a skirbi pa mi por pone boso na prueba, pa mira si boso ta obedesido den tur kos."
2,10,"Ma ken ku boso pordoná algu, mi tambe ta pordoná; pasobra di bèrdat loke mi a pordoná, si mi a pordoná algu, mi a hasié pa boso motibu den e presensia di Cristo,"
2,11,"pa Satanás no tuma bentaha riba nos; pasobra su trikinan no ta deskonosí pa nos."
2,12,"Awor ora mi a yega Troas pa e evangelio di Cristo, i ora un porta a wòrdu habrí pa mi den Señor,"
2,13,"mi no tabatin sosiegu den mi spiritu, pasobra mi no a haña mi ruman Tito; ma despues di a despedí di nan, mi a bin Masedonia."
2,14,"Ma grasia sea na Dios, Kende semper ta guia nos den Su triunfo den Cristo, i ta manifestá dor di nos e holó dushi di e konosementu di djE na tur kaminda."
